expense_category,payee_name,payee_clean,total
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
Media,Squarespace,Squarespace,Squarespace
